Summary
[Data Information]
Data is:,Measurement Data
340.0,0.281
341.0,0.273
342.0,0.267
343.0,0.261
344.0,0.255
345.0,0.249
346.0,0.243
347.0,0.239
348.0,0.234
349.0,0.230
350.0,0.225
351.0,0.221
352.0,0.215
353.0,0.209
354.0,0.204
355.0,0.197
356.0,0.192
357.0,0.187
358.0,0.183
359.0,0.178
360.0,0.172
361.0,0.167
362.0,0.162
363.0,0.159
364.0,0.154
365.0,0.150
366.0,0.146
367.0,0.143
368.0,0.139
369.0,0.135
370.0,0.132
371.0,0.128
372.0,0.124
373.0,0.119
374.0,0.116
375.0,0.113
376.0,0.111
377.0,0.107
378.0,0.104
379.0,0.101
380.0,0.099
381.0,0.096
382.0,0.092
383.0,0.090
384.0,0.088
385.0,0.086
386.0,0.083
387.0,0.080
388.0,0.079
389.0,0.077
390.0,0.076
391.0,0.074
392.0,0.072
393.0,0.071
394.0,0.069
395.0,0.068
396.0,0.068
397.0,0.067
398.0,0.066
399.0,0.066
400.0,0.066
401.0,0.066
402.0,0.066
403.0,0.067
404.0,0.067
405.0,0.067
406.0,0.068
407.0,0.069
408.0,0.070
409.0,0.071
410.0,0.072
411.0,0.074
412.0,0.075
413.0,0.077
414.0,0.079
415.0,0.081
416.0,0.083
417.0,0.085
418.0,0.087
419.0,0.090
420.0,0.092
421.0,0.094
422.0,0.097
423.0,0.099
424.0,0.102
425.0,0.105
426.0,0.107
427.0,0.110
428.0,0.113
429.0,0.116
430.0,0.119
431.0,0.122
432.0,0.125
433.0,0.129
434.0,0.132
435.0,0.135
436.0,0.139
437.0,0.142
438.0,0.145
439.0,0.148
440.0,0.152
441.0,0.155
442.0,0.158
443.0,0.162
444.0,0.165
445.0,0.169
446.0,0.172
447.0,0.176
448.0,0.179
449.0,0.183
450.0,0.187
451.0,0.190
452.0,0.194
453.0,0.197
454.0,0.201
455.0,0.205
456.0,0.209
457.0,0.213
458.0,0.217
459.0,0.220
460.0,0.224
461.0,0.227
462.0,0.231
463.0,0.235
464.0,0.238
465.0,0.242
466.0,0.246
467.0,0.249
468.0,0.253
469.0,0.256
470.0,0.260
471.0,0.263
472.0,0.266
473.0,0.270
474.0,0.274
475.0,0.277
476.0,0.280
477.0,0.284
478.0,0.287
479.0,0.290
480.0,0.294
481.0,0.297
482.0,0.300
483.0,0.303
484.0,0.307
485.0,0.310
486.0,0.313
487.0,0.316
488.0,0.319
489.0,0.322
490.0,0.324
491.0,0.327
492.0,0.330
493.0,0.332
494.0,0.335
495.0,0.338
496.0,0.340
497.0,0.343
498.0,0.346
499.0,0.348
500.0,0.351
501.0,0.354
502.0,0.356
503.0,0.359
504.0,0.361
505.0,0.364
506.0,0.366
507.0,0.369
508.0,0.371
509.0,0.373
510.0,0.375
511.0,0.378
512.0,0.380
513.0,0.383
514.0,0.385
515.0,0.388
516.0,0.390
517.0,0.392
518.0,0.395
519.0,0.398
520.0,0.400
521.0,0.403
522.0,0.406
523.0,0.409
524.0,0.411
525.0,0.414
526.0,0.417
527.0,0.419
528.0,0.422
529.0,0.424
530.0,0.427
531.0,0.430
532.0,0.432
533.0,0.435
534.0,0.438
535.0,0.441
536.0,0.444
537.0,0.447
538.0,0.449
539.0,0.452
540.0,0.454
541.0,0.457
542.0,0.460
543.0,0.462
544.0,0.465
545.0,0.468
546.0,0.471
547.0,0.473
548.0,0.476
549.0,0.478
550.0,0.481
551.0,0.483
552.0,0.486
553.0,0.488
554.0,0.491
555.0,0.493
556.0,0.495
557.0,0.497
558.0,0.499
559.0,0.501
560.0,0.504
561.0,0.506
562.0,0.508
563.0,0.511
564.0,0.513
565.0,0.515
566.0,0.517
567.0,0.519
568.0,0.522
569.0,0.525
570.0,0.527
571.0,0.529
572.0,0.531
573.0,0.533
574.0,0.536
575.0,0.538
576.0,0.540
577.0,0.542
578.0,0.544
579.0,0.546
580.0,0.549
581.0,0.551
582.0,0.554
583.0,0.556
584.0,0.558
585.0,0.561
586.0,0.563
587.0,0.565
588.0,0.568
589.0,0.570
590.0,0.572
591.0,0.575
592.0,0.578
593.0,0.580
594.0,0.582
595.0,0.585
596.0,0.588
597.0,0.590
598.0,0.593
599.0,0.595
600.0,0.597
601.0,0.600
602.0,0.602
603.0,0.604
604.0,0.607
605.0,0.610
606.0,0.612
607.0,0.615
608.0,0.618
609.0,0.620
610.0,0.623
611.0,0.625
612.0,0.627
613.0,0.630
614.0,0.633
615.0,0.635
616.0,0.638
617.0,0.641
618.0,0.643
619.0,0.646
620.0,0.649
621.0,0.651
622.0,0.653
623.0,0.656
624.0,0.659
625.0,0.662
626.0,0.664
627.0,0.667
628.0,0.670
629.0,0.673
630.0,0.676
631.0,0.679
632.0,0.681
633.0,0.684
634.0,0.687
635.0,0.689
636.0,0.692
637.0,0.695
638.0,0.698
639.0,0.701
640.0,0.704
641.0,0.707
642.0,0.709
643.0,0.712
644.0,0.715
645.0,0.717
646.0,0.720
647.0,0.724
648.0,0.727
649.0,0.729
650.0,0.732
651.0,0.735
652.0,0.738
653.0,0.741
654.0,0.745
655.0,0.748
656.0,0.750
657.0,0.753
658.0,0.756
659.0,0.759
660.0,0.763
661.0,0.766
662.0,0.769
663.0,0.772
664.0,0.775
665.0,0.778
666.0,0.781
667.0,0.783
668.0,0.786
669.0,0.790
670.0,0.793
671.0,0.796
672.0,0.799
673.0,0.802
674.0,0.805
675.0,0.808
676.0,0.811
677.0,0.814
678.0,0.817
679.0,0.820
680.0,0.823
681.0,0.825
682.0,0.829
683.0,0.832
684.0,0.835
685.0,0.837
686.0,0.839
687.0,0.842
688.0,0.845
689.0,0.847
690.0,0.851
691.0,0.853
692.0,0.855
693.0,0.858
694.0,0.860
695.0,0.862
696.0,0.864
697.0,0.866
698.0,0.868
699.0,0.871
700.0,0.873
701.0,0.875
702.0,0.877
703.0,0.879
704.0,0.880
705.0,0.882
706.0,0.884
707.0,0.886
708.0,0.887
709.0,0.888
710.0,0.890
711.0,0.892
712.0,0.893
713.0,0.894
714.0,0.895
715.0,0.895
716.0,0.896
717.0,0.897
718.0,0.898
719.0,0.899
720.0,0.900
721.0,0.900
722.0,0.900
723.0,0.901
724.0,0.901
725.0,0.902
726.0,0.903
727.0,0.903
728.0,0.904
729.0,0.904
730.0,0.904
731.0,0.904
732.0,0.904
733.0,0.905
734.0,0.905
735.0,0.906
736.0,0.906
737.0,0.906
738.0,0.906
739.0,0.906
740.0,0.906
741.0,0.907
742.0,0.908
743.0,0.907
744.0,0.907
745.0,0.908
746.0,0.909
747.0,0.910
748.0,0.909
749.0,0.910
750.0,0.910
751.0,0.911
752.0,0.912
753.0,0.913
754.0,0.913
755.0,0.913
756.0,0.914
757.0,0.914
758.0,0.916
759.0,0.916
760.0,0.918
761.0,0.918
762.0,0.921
763.0,0.922
764.0,0.924
765.0,0.924
766.0,0.925
767.0,0.926
768.0,0.928
769.0,0.930
770.0,0.932
771.0,0.933
772.0,0.935
773.0,0.937
774.0,0.940
775.0,0.941
776.0,0.944
777.0,0.945
778.0,0.948
779.0,0.951
780.0,0.954
781.0,0.957
782.0,0.959
783.0,0.962
784.0,0.964
785.0,0.966
786.0,0.970
787.0,0.972
788.0,0.975
789.0,0.979
790.0,0.983
791.0,0.987
792.0,0.990
793.0,0.993
794.0,0.997
795.0,0.999
796.0,1.003
797.0,1.006
798.0,1.010
799.0,1.014
800.0,1.017
801.0,1.021
802.0,1.023
803.0,1.025
804.0,1.029
805.0,1.035
806.0,1.040
807.0,1.044
808.0,1.048
809.0,1.051
810.0,1.055
811.0,1.059
812.0,1.064
813.0,1.068
814.0,1.072
815.0,1.076
816.0,1.078
817.0,1.081
818.0,1.086
819.0,1.091
820.0,1.095
821.0,1.096
822.0,1.099
823.0,1.101
824.0,1.106
825.0,1.111
826.0,1.116
827.0,1.118
828.0,1.120
829.0,1.122
830.0,1.125
831.0,1.127
832.0,1.129
833.0,1.131
834.0,1.135
835.0,1.138
836.0,1.141
837.0,1.144
838.0,1.148
839.0,1.149
840.0,1.149
841.0,1.148
842.0,1.152
843.0,1.155
844.0,1.157
845.0,1.159
846.0,1.163
847.0,1.165
848.0,1.168
849.0,1.169
850.0,1.173
851.0,1.175
852.0,1.176
853.0,1.177
854.0,1.177
855.0,1.179
856.0,1.179
857.0,1.178
858.0,1.181
859.0,1.183
860.0,1.186
861.0,1.184
862.0,1.183
863.0,1.182
864.0,1.183
865.0,1.184
866.0,1.182
867.0,1.182
868.0,1.179
869.0,1.178
870.0,1.176
871.0,1.174
872.0,1.173
873.0,1.168
874.0,1.166
875.0,1.160
876.0,1.158
877.0,1.155
878.0,1.152
879.0,1.149
880.0,1.145
881.0,1.140
882.0,1.135
883.0,1.131
884.0,1.128
885.0,1.123
886.0,1.118
887.0,1.112
888.0,1.109
889.0,1.103
890.0,1.099
891.0,1.092
892.0,1.087
893.0,1.080
894.0,1.074
895.0,1.067
896.0,1.063
897.0,1.058
898.0,1.054
899.0,1.048
900.0,1.041
901.0,1.034
902.0,1.027
903.0,1.020
904.0,1.014
905.0,1.009
906.0,1.003
907.0,0.996
908.0,0.990
909.0,0.985
910.0,0.978
911.0,0.972
912.0,0.965
913.0,0.958
914.0,0.950
915.0,0.944
916.0,0.938
917.0,0.932
918.0,0.927
919.0,0.921
920.0,0.915
921.0,0.908
922.0,0.900
923.0,0.895
924.0,0.889
925.0,0.883
926.0,0.876
927.0,0.869
928.0,0.861
929.0,0.855
930.0,0.849
931.0,0.842
932.0,0.836
933.0,0.830
934.0,0.822
935.0,0.816
936.0,0.809
937.0,0.804
938.0,0.796
939.0,0.789
940.0,0.782
941.0,0.775
942.0,0.769
943.0,0.762
944.0,0.755
945.0,0.747
946.0,0.742
947.0,0.734
948.0,0.728
949.0,0.721
950.0,0.716
951.0,0.710
952.0,0.703
953.0,0.697
954.0,0.690
955.0,0.684
956.0,0.678
957.0,0.672
958.0,0.666
959.0,0.661
960.0,0.656
961.0,0.650
962.0,0.644
963.0,0.638
964.0,0.632
965.0,0.627
966.0,0.621
967.0,0.615
968.0,0.609
969.0,0.604
970.0,0.598
971.0,0.593
972.0,0.588
973.0,0.583
974.0,0.577
975.0,0.571
976.0,0.566
977.0,0.560
978.0,0.554
979.0,0.549
980.0,0.544
981.0,0.538
982.0,0.532
983.0,0.527
984.0,0.522
985.0,0.518
986.0,0.512
987.0,0.507
988.0,0.502
989.0,0.497
990.0,0.492
991.0,0.488
992.0,0.483
993.0,0.479
994.0,0.475
995.0,0.470
996.0,0.466
997.0,0.461
998.0,0.457
999.0,0.452
1000.0,0.448
1001.0,0.444
1002.0,0.440
1003.0,0.436
1004.0,0.432
1005.0,0.428
1006.0,0.424
1007.0,0.421
1008.0,0.417
1009.0,0.414
1010.0,0.410
1011.0,0.407
1012.0,0.403
1013.0,0.400
1014.0,0.396
1015.0,0.393
1016.0,0.390
1017.0,0.387
1018.0,0.383
1019.0,0.380
1020.0,0.377
1021.0,0.374
1022.0,0.371
1023.0,0.368
1024.0,0.365
1025.0,0.363
1026.0,0.360
1027.0,0.357
1028.0,0.354
1029.0,0.352
1030.0,0.349
1031.0,0.347
1032.0,0.345
1033.0,0.342
1034.0,0.340
1035.0,0.337
1036.0,0.335
1037.0,0.332
1038.0,0.330
1039.0,0.328
1040.0,0.326
1041.0,0.324
1042.0,0.321
1043.0,0.319
1044.0,0.317
1045.0,0.315
1046.0,0.313
1047.0,0.311
1048.0,0.309
1049.0,0.307
1050.0,0.305
1051.0,0.303
1052.0,0.301
1053.0,0.299
1054.0,0.298
1055.0,0.296
1056.0,0.294
1057.0,0.292
1058.0,0.290
1059.0,0.289
1060.0,0.287
1061.0,0.285
1062.0,0.284
1063.0,0.282
1064.0,0.280
1065.0,0.279
1066.0,0.277
1067.0,0.275
1068.0,0.274
1069.0,0.272
1070.0,0.271
1071.0,0.269
1072.0,0.268
1073.0,0.267
1074.0,0.265
1075.0,0.264
1076.0,0.262
1077.0,0.261
1078.0,0.259
1079.0,0.258
1080.0,0.257
1081.0,0.256
1082.0,0.254
1083.0,0.253
1084.0,0.252
1085.0,0.251
1086.0,0.249
1087.0,0.248
1088.0,0.247
1089.0,0.245
1090.0,0.244
1091.0,0.243
1092.0,0.242
1093.0,0.241
1094.0,0.239
1095.0,0.238
1096.0,0.237
1097.0,0.236
1098.0,0.235
1099.0,0.234
1100.0,0.233
1101.0,0.232
1102.0,0.230
1103.0,0.229
1104.0,0.228
1105.0,0.227
1106.0,0.226
1107.0,0.225
1108.0,0.224
1109.0,0.223
1110.0,0.222
1111.0,0.221
1112.0,0.221
1113.0,0.220
1114.0,0.219
1115.0,0.218
1116.0,0.217
1117.0,0.216
1118.0,0.215
1119.0,0.214
1120.0,0.213
1121.0,0.212
1122.0,0.211
1123.0,0.210
1124.0,0.209
1125.0,0.209
1126.0,0.208
1127.0,0.207
1128.0,0.206
1129.0,0.205
1130.0,0.205
1131.0,0.204
1132.0,0.203
1133.0,0.202
1134.0,0.201
1135.0,0.201
1136.0,0.200
1137.0,0.199
1138.0,0.198
1139.0,0.197
1140.0,0.197
1141.0,0.197
1142.0,0.196
1143.0,0.196
1144.0,0.197
1145.0,0.197
1146.0,0.197
1147.0,0.197
1148.0,0.197
1149.0,0.198
1150.0,0.199
1151.0,0.199
1152.0,0.199
1153.0,0.199
1154.0,0.200
1155.0,0.199
1156.0,0.199
1157.0,0.199
1158.0,0.199
1159.0,0.198
1160.0,0.197
1161.0,0.196
1162.0,0.195
1163.0,0.194
1164.0,0.194
1165.0,0.193
1166.0,0.191
1167.0,0.190
1168.0,0.188
1169.0,0.187
1170.0,0.186
1171.0,0.186
1172.0,0.184
1173.0,0.183
1174.0,0.181
1175.0,0.180
1176.0,0.179
1177.0,0.178
1178.0,0.177
1179.0,0.175
1180.0,0.174
1181.0,0.173
1182.0,0.172
1183.0,0.171
1184.0,0.169
1185.0,0.168
1186.0,0.167
1187.0,0.166
1188.0,0.164
1189.0,0.163
1190.0,0.162
1191.0,0.161
1192.0,0.161
1193.0,0.159
1194.0,0.158
1195.0,0.157
1196.0,0.156
1197.0,0.155
1198.0,0.154
1199.0,0.153
1200.0,0.153
1201.0,0.152
1202.0,0.151
1203.0,0.150
1204.0,0.148
1205.0,0.147
1206.0,0.147
1207.0,0.146
1208.0,0.145
1209.0,0.144
1210.0,0.143
1211.0,0.142
1212.0,0.142
1213.0,0.141
1214.0,0.140
1215.0,0.139
1216.0,0.138
1217.0,0.138
1218.0,0.137
1219.0,0.136
1220.0,0.135
1221.0,0.134
1222.0,0.134
1223.0,0.133
1224.0,0.133
1225.0,0.132
1226.0,0.131
1227.0,0.130
1228.0,0.129
1229.0,0.128
1230.0,0.127
1231.0,0.127
1232.0,0.126
1233.0,0.126
1234.0,0.125
1235.0,0.125
1236.0,0.125
1237.0,0.124
1238.0,0.124
1239.0,0.123
1240.0,0.122
1241.0,0.122
1242.0,0.121
1243.0,0.120
1244.0,0.120
1245.0,0.119
1246.0,0.118
1247.0,0.118
1248.0,0.118
1249.0,0.117
1250.0,0.116
1251.0,0.115
1252.0,0.115
1253.0,0.115
1254.0,0.114
1255.0,0.114
1256.0,0.113
1257.0,0.113
1258.0,0.113
1259.0,0.112
1260.0,0.111
1261.0,0.110
1262.0,0.109
1263.0,0.109
1264.0,0.109
1265.0,0.109
1266.0,0.109
1267.0,0.108
1268.0,0.107
1269.0,0.106
1270.0,0.106
1271.0,0.105
1272.0,0.105
1273.0,0.104
1274.0,0.104
1275.0,0.104
1276.0,0.103
1277.0,0.103
1278.0,0.103
1279.0,0.102
1280.0,0.102
1281.0,0.102
1282.0,0.101
1283.0,0.100
1284.0,0.100
1285.0,0.100
1286.0,0.099
1287.0,0.099
1288.0,0.099
1289.0,0.098
1290.0,0.098
1291.0,0.097
1292.0,0.097
1293.0,0.097
1294.0,0.096
1295.0,0.095
1296.0,0.095
1297.0,0.094
1298.0,0.095
1299.0,0.094
1300.0,0.094
