Summary
[Data Information]
Data is:,Measurement Data
576.0,0.548
577.0,0.550
578.0,0.552
579.0,0.555
580.0,0.558
581.0,0.560
582.0,0.563
583.0,0.565
584.0,0.568
585.0,0.570
586.0,0.573
587.0,0.575
588.0,0.578
589.0,0.581
590.0,0.583
591.0,0.586
592.0,0.588
593.0,0.591
594.0,0.594
595.0,0.597
596.0,0.600
597.0,0.602
598.0,0.605
599.0,0.608
600.0,0.610
601.0,0.613
602.0,0.615
603.0,0.619
604.0,0.621
605.0,0.624
606.0,0.626
607.0,0.629
608.0,0.632
609.0,0.635
610.0,0.637
611.0,0.640
612.0,0.643
613.0,0.646
614.0,0.649
615.0,0.652
616.0,0.655
617.0,0.658
618.0,0.660
619.0,0.663
620.0,0.666
621.0,0.669
622.0,0.671
623.0,0.675
624.0,0.678
625.0,0.681
626.0,0.683
627.0,0.686
628.0,0.689
629.0,0.692
630.0,0.695
631.0,0.698
632.0,0.701
633.0,0.704
634.0,0.707
635.0,0.709
636.0,0.712
637.0,0.715
638.0,0.719
639.0,0.721
640.0,0.724
641.0,0.727
642.0,0.731
643.0,0.734
644.0,0.737
645.0,0.739
646.0,0.742
647.0,0.745
648.0,0.748
649.0,0.752
650.0,0.755
651.0,0.758
652.0,0.761
653.0,0.764
654.0,0.767
655.0,0.770
656.0,0.773
657.0,0.777
658.0,0.780
659.0,0.783
660.0,0.786
661.0,0.789
662.0,0.792
663.0,0.795
664.0,0.798
665.0,0.801
666.0,0.804
667.0,0.808
668.0,0.810
669.0,0.814
670.0,0.816
671.0,0.819
672.0,0.822
673.0,0.825
674.0,0.828
675.0,0.831
676.0,0.834
677.0,0.836
678.0,0.839
679.0,0.841
680.0,0.844
681.0,0.847
682.0,0.850
683.0,0.854
684.0,0.857
685.0,0.859
686.0,0.861
687.0,0.863
688.0,0.865
689.0,0.868
690.0,0.870
691.0,0.873
692.0,0.875
693.0,0.878
694.0,0.880
695.0,0.882
696.0,0.883
697.0,0.885
698.0,0.886
699.0,0.889
700.0,0.891
701.0,0.893
702.0,0.895
703.0,0.896
704.0,0.898
705.0,0.899
706.0,0.901
707.0,0.903
708.0,0.903
709.0,0.904
710.0,0.905
711.0,0.907
712.0,0.908
713.0,0.909
714.0,0.910
715.0,0.911
716.0,0.911
717.0,0.913
718.0,0.914
719.0,0.915
720.0,0.915
721.0,0.915
722.0,0.916
723.0,0.916
724.0,0.917
725.0,0.917
726.0,0.917
727.0,0.919
728.0,0.919
729.0,0.921
730.0,0.921
731.0,0.921
732.0,0.921
733.0,0.921
734.0,0.923
735.0,0.924
736.0,0.924
737.0,0.925
738.0,0.925
739.0,0.925
740.0,0.926
741.0,0.927
742.0,0.929
743.0,0.929
744.0,0.929
745.0,0.930
746.0,0.931
747.0,0.934
748.0,0.935
749.0,0.936
750.0,0.936
751.0,0.937
752.0,0.939
753.0,0.939
754.0,0.940
755.0,0.942
756.0,0.944
757.0,0.946
758.0,0.948
759.0,0.949
760.0,0.952
761.0,0.953
762.0,0.955
763.0,0.956
764.0,0.959
765.0,0.962
766.0,0.965
767.0,0.966
768.0,0.969
769.0,0.972
770.0,0.975
771.0,0.977
772.0,0.981
773.0,0.983
774.0,0.986
775.0,0.989
776.0,0.991
777.0,0.995
778.0,0.998
779.0,1.002
780.0,1.005
781.0,1.009
782.0,1.013
783.0,1.016
784.0,1.019
785.0,1.024
786.0,1.027
787.0,1.031
788.0,1.035
789.0,1.039
790.0,1.043
791.0,1.048
792.0,1.052
793.0,1.056
794.0,1.062
795.0,1.066
796.0,1.070
797.0,1.073
798.0,1.077
799.0,1.083
800.0,1.089
801.0,1.095
802.0,1.097
803.0,1.102
804.0,1.106
805.0,1.112
806.0,1.116
807.0,1.121
808.0,1.125
809.0,1.130
810.0,1.135
811.0,1.140
812.0,1.145
813.0,1.149
814.0,1.154
815.0,1.158
816.0,1.162
817.0,1.166
818.0,1.169
819.0,1.174
820.0,1.177
821.0,1.183
822.0,1.189
823.0,1.193
824.0,1.196
825.0,1.199
826.0,1.203
827.0,1.208
828.0,1.212
829.0,1.213
830.0,1.215
831.0,1.216
832.0,1.221
833.0,1.224
834.0,1.227
835.0,1.232
836.0,1.233
837.0,1.236
838.0,1.239
839.0,1.244
840.0,1.245
841.0,1.246
842.0,1.246
843.0,1.249
844.0,1.249
845.0,1.251
846.0,1.253
847.0,1.262
848.0,1.262
849.0,1.267
850.0,1.265
851.0,1.266
852.0,1.263
853.0,1.268
854.0,1.271
855.0,1.273
856.0,1.265
857.0,1.266
858.0,1.268
859.0,1.271
860.0,1.268
861.0,1.265
862.0,1.264
863.0,1.266
864.0,1.267
865.0,1.265
866.0,1.261
867.0,1.257
868.0,1.258
869.0,1.254
870.0,1.250
871.0,1.246
872.0,1.245
873.0,1.243
874.0,1.236
875.0,1.227
876.0,1.221
877.0,1.217
878.0,1.212
879.0,1.204
880.0,1.199
881.0,1.190
882.0,1.185
883.0,1.179
884.0,1.173
885.0,1.167
886.0,1.159
887.0,1.151
888.0,1.142
889.0,1.134
890.0,1.124
891.0,1.115
892.0,1.107
893.0,1.101
894.0,1.092
895.0,1.083
896.0,1.075
897.0,1.068
898.0,1.060
899.0,1.052
900.0,1.043
901.0,1.035
902.0,1.027
903.0,1.019
904.0,1.010
905.0,1.002
906.0,0.995
907.0,0.988
908.0,0.980
909.0,0.972
910.0,0.964
911.0,0.957
912.0,0.951
913.0,0.943
914.0,0.937
915.0,0.929
916.0,0.923
917.0,0.916
918.0,0.910
919.0,0.903
920.0,0.896
921.0,0.889
922.0,0.883
923.0,0.877
924.0,0.871
925.0,0.865
926.0,0.858
927.0,0.852
928.0,0.846
929.0,0.840
930.0,0.834
931.0,0.828
932.0,0.822
933.0,0.816
934.0,0.809
935.0,0.803
936.0,0.798
937.0,0.792
938.0,0.786
939.0,0.780
940.0,0.774
941.0,0.768
942.0,0.762
943.0,0.756
944.0,0.750
945.0,0.744
946.0,0.737
947.0,0.732
948.0,0.726
949.0,0.721
950.0,0.715
951.0,0.710
952.0,0.704
953.0,0.699
954.0,0.694
955.0,0.689
956.0,0.683
957.0,0.678
958.0,0.672
959.0,0.667
960.0,0.662
961.0,0.657
962.0,0.652
963.0,0.646
964.0,0.641
965.0,0.636
966.0,0.631
967.0,0.627
968.0,0.622
969.0,0.617
970.0,0.611
971.0,0.607
972.0,0.602
973.0,0.597
974.0,0.592
975.0,0.588
976.0,0.583
977.0,0.578
978.0,0.573
979.0,0.568
980.0,0.563
981.0,0.558
982.0,0.554
983.0,0.549
984.0,0.544
985.0,0.539
986.0,0.535
987.0,0.530
988.0,0.526
989.0,0.521
990.0,0.517
991.0,0.513
992.0,0.510
993.0,0.505
994.0,0.501
995.0,0.497
996.0,0.492
997.0,0.489
998.0,0.484
999.0,0.480
1000.0,0.476
1001.0,0.472
1002.0,0.468
1003.0,0.464
1004.0,0.461
1005.0,0.457
1006.0,0.454
1007.0,0.450
1008.0,0.447
1009.0,0.444
1010.0,0.440
1011.0,0.437
1012.0,0.433
1013.0,0.430
1014.0,0.427
1015.0,0.424
1016.0,0.420
1017.0,0.417
1018.0,0.414
1019.0,0.411
1020.0,0.408
1021.0,0.405
1022.0,0.402
1023.0,0.399
1024.0,0.396
1025.0,0.393
1026.0,0.391
1027.0,0.388
1028.0,0.385
1029.0,0.383
1030.0,0.380
1031.0,0.377
1032.0,0.375
1033.0,0.373
1034.0,0.370
1035.0,0.367
1036.0,0.365
1037.0,0.363
1038.0,0.360
1039.0,0.358
1040.0,0.356
1041.0,0.354
1042.0,0.351
1043.0,0.349
1044.0,0.347
1045.0,0.345
1046.0,0.343
1047.0,0.341
1048.0,0.339
1049.0,0.337
1050.0,0.335
1051.0,0.332
1052.0,0.331
1053.0,0.329
1054.0,0.327
1055.0,0.325
1056.0,0.323
1057.0,0.321
1058.0,0.319
1059.0,0.317
1060.0,0.316
1061.0,0.314
1062.0,0.312
1063.0,0.311
1064.0,0.309
1065.0,0.307
1066.0,0.305
1067.0,0.304
1068.0,0.302
1069.0,0.301
1070.0,0.299
1071.0,0.297
1072.0,0.296
1073.0,0.294
1074.0,0.293
1075.0,0.291
1076.0,0.290
1077.0,0.288
1078.0,0.287
1079.0,0.285
1080.0,0.284
1081.0,0.283
1082.0,0.281
1083.0,0.280
1084.0,0.278
1085.0,0.277
1086.0,0.276
1087.0,0.274
1088.0,0.273
1089.0,0.272
1090.0,0.270
1091.0,0.269
1092.0,0.267
1093.0,0.266
1094.0,0.265
1095.0,0.264
1096.0,0.262
1097.0,0.261
1098.0,0.260
1099.0,0.259
1100.0,0.258
