Summary
[Data Information]
Data is:,Measurement Data
619.0,0.244
620.0,0.245
621.0,0.246
622.0,0.246
623.0,0.247
624.0,0.248
625.0,0.249
626.0,0.250
627.0,0.251
628.0,0.251
629.0,0.251
630.0,0.252
631.0,0.253
632.0,0.254
633.0,0.255
634.0,0.256
635.0,0.256
636.0,0.257
637.0,0.257
638.0,0.258
639.0,0.259
640.0,0.260
641.0,0.261
642.0,0.261
643.0,0.262
644.0,0.263
645.0,0.264
646.0,0.264
647.0,0.265
648.0,0.265
649.0,0.266
650.0,0.267
651.0,0.268
652.0,0.269
653.0,0.269
654.0,0.270
655.0,0.270
656.0,0.271
657.0,0.271
658.0,0.272
659.0,0.273
660.0,0.274
661.0,0.274
662.0,0.275
663.0,0.276
664.0,0.276
665.0,0.277
666.0,0.278
667.0,0.279
668.0,0.279
669.0,0.280
670.0,0.281
671.0,0.281
672.0,0.282
673.0,0.283
674.0,0.283
675.0,0.284
676.0,0.284
677.0,0.285
678.0,0.285
679.0,0.286
680.0,0.287
681.0,0.288
682.0,0.288
683.0,0.289
684.0,0.289
685.0,0.290
686.0,0.290
687.0,0.291
688.0,0.291
689.0,0.292
690.0,0.292
691.0,0.293
692.0,0.294
693.0,0.294
694.0,0.295
695.0,0.295
696.0,0.296
697.0,0.296
698.0,0.297
699.0,0.297
700.0,0.297
701.0,0.298
702.0,0.298
703.0,0.298
704.0,0.298
705.0,0.298
706.0,0.299
707.0,0.299
708.0,0.299
709.0,0.299
710.0,0.299
711.0,0.299
712.0,0.299
713.0,0.299
714.0,0.300
715.0,0.300
716.0,0.300
717.0,0.300
718.0,0.300
719.0,0.299
720.0,0.299
721.0,0.299
722.0,0.299
723.0,0.299
724.0,0.300
725.0,0.299
726.0,0.299
727.0,0.299
728.0,0.298
729.0,0.298
730.0,0.297
731.0,0.298
732.0,0.297
733.0,0.297
734.0,0.296
735.0,0.296
736.0,0.296
737.0,0.296
738.0,0.295
739.0,0.295
740.0,0.294
741.0,0.293
742.0,0.293
743.0,0.293
744.0,0.293
745.0,0.293
746.0,0.292
747.0,0.292
748.0,0.291
749.0,0.290
750.0,0.290
751.0,0.289
752.0,0.289
753.0,0.288
754.0,0.289
755.0,0.288
756.0,0.288
757.0,0.288
758.0,0.288
759.0,0.287
760.0,0.286
761.0,0.286
762.0,0.286
763.0,0.286
764.0,0.285
765.0,0.285
766.0,0.285
767.0,0.285
768.0,0.285
769.0,0.284
770.0,0.284
771.0,0.284
772.0,0.283
773.0,0.282
774.0,0.283
775.0,0.283
776.0,0.283
777.0,0.282
778.0,0.282
779.0,0.281
780.0,0.282
781.0,0.282
782.0,0.282
783.0,0.282
784.0,0.282
785.0,0.282
786.0,0.282
787.0,0.282
788.0,0.282
789.0,0.282
790.0,0.282
791.0,0.282
792.0,0.281
793.0,0.282
794.0,0.282
795.0,0.283
796.0,0.282
797.0,0.283
798.0,0.283
799.0,0.283
800.0,0.283
801.0,0.283
802.0,0.283
803.0,0.284
804.0,0.284
805.0,0.284
806.0,0.285
807.0,0.286
808.0,0.287
809.0,0.287
810.0,0.287
811.0,0.287
812.0,0.288
813.0,0.289
814.0,0.289
815.0,0.289
816.0,0.290
817.0,0.291
818.0,0.291
819.0,0.291
820.0,0.291
821.0,0.291
822.0,0.293
823.0,0.294
824.0,0.294
825.0,0.294
826.0,0.295
827.0,0.295
828.0,0.295
829.0,0.296
830.0,0.297
831.0,0.298
832.0,0.298
833.0,0.299
834.0,0.299
835.0,0.299
836.0,0.300
837.0,0.301
838.0,0.302
839.0,0.302
840.0,0.303
841.0,0.304
842.0,0.305
843.0,0.305
844.0,0.306
845.0,0.306
846.0,0.306
847.0,0.307
848.0,0.308
849.0,0.309
850.0,0.310
851.0,0.310
852.0,0.311
853.0,0.312
854.0,0.313
855.0,0.313
856.0,0.314
857.0,0.314
858.0,0.315
859.0,0.315
860.0,0.315
861.0,0.316
862.0,0.316
863.0,0.317
864.0,0.318
865.0,0.319
866.0,0.319
867.0,0.319
868.0,0.319
869.0,0.320
870.0,0.321
871.0,0.321
872.0,0.321
873.0,0.321
874.0,0.322
875.0,0.322
876.0,0.322
877.0,0.322
878.0,0.322
879.0,0.322
880.0,0.322
881.0,0.322
882.0,0.322
883.0,0.322
884.0,0.322
885.0,0.322
886.0,0.322
887.0,0.321
888.0,0.321
889.0,0.321
890.0,0.320
891.0,0.319
892.0,0.319
893.0,0.319
894.0,0.319
895.0,0.318
896.0,0.318
897.0,0.317
898.0,0.316
899.0,0.315
900.0,0.314
901.0,0.313
902.0,0.312
903.0,0.311
904.0,0.310
905.0,0.308
906.0,0.307
907.0,0.306
908.0,0.304
909.0,0.303
910.0,0.301
911.0,0.300
912.0,0.299
913.0,0.297
914.0,0.295
915.0,0.294
916.0,0.292
917.0,0.290
918.0,0.288
919.0,0.287
920.0,0.285
921.0,0.283
922.0,0.281
923.0,0.280
924.0,0.278
925.0,0.276
926.0,0.273
927.0,0.271
928.0,0.269
929.0,0.267
930.0,0.265
931.0,0.263
932.0,0.261
933.0,0.259
934.0,0.257
935.0,0.255
936.0,0.253
937.0,0.250
938.0,0.248
939.0,0.246
940.0,0.244
941.0,0.242
942.0,0.240
943.0,0.238
944.0,0.235
945.0,0.233
946.0,0.231
947.0,0.229
948.0,0.226
949.0,0.224
950.0,0.222
951.0,0.221
952.0,0.219
953.0,0.217
954.0,0.215
955.0,0.213
956.0,0.211
957.0,0.209
958.0,0.207
959.0,0.206
960.0,0.204
961.0,0.202
962.0,0.200
963.0,0.198
964.0,0.197
965.0,0.195
966.0,0.193
967.0,0.192
968.0,0.190
969.0,0.188
970.0,0.187
971.0,0.185
972.0,0.184
973.0,0.183
974.0,0.181
975.0,0.180
976.0,0.178
977.0,0.177
978.0,0.176
979.0,0.174
980.0,0.173
981.0,0.171
982.0,0.170
983.0,0.169
984.0,0.169
985.0,0.167
986.0,0.166
987.0,0.165
988.0,0.163
989.0,0.163
990.0,0.162
991.0,0.161
992.0,0.159
993.0,0.158
994.0,0.157
995.0,0.156
996.0,0.155
997.0,0.155
998.0,0.153
999.0,0.153
1000.0,0.152
1001.0,0.151
1002.0,0.150
1003.0,0.149
1004.0,0.148
1005.0,0.147
1006.0,0.147
1007.0,0.146
1008.0,0.145
1009.0,0.144
1010.0,0.143
1011.0,0.142
1012.0,0.142
1013.0,0.141
1014.0,0.140
1015.0,0.140
1016.0,0.139
1017.0,0.139
1018.0,0.138
1019.0,0.137
1020.0,0.136
1021.0,0.136
1022.0,0.135
1023.0,0.134
1024.0,0.134
1025.0,0.133
1026.0,0.133
1027.0,0.132
1028.0,0.131
1029.0,0.131
1030.0,0.130
1031.0,0.130
1032.0,0.129
1033.0,0.129
1034.0,0.128
1035.0,0.128
1036.0,0.127
1037.0,0.127
1038.0,0.126
1039.0,0.126
1040.0,0.125
1041.0,0.125
1042.0,0.124
1043.0,0.124
1044.0,0.123
1045.0,0.123
1046.0,0.122
1047.0,0.121
1048.0,0.121
1049.0,0.121
1050.0,0.120
1051.0,0.120
1052.0,0.119
1053.0,0.119
1054.0,0.119
1055.0,0.118
1056.0,0.118
1057.0,0.117
1058.0,0.117
1059.0,0.116
1060.0,0.116
1061.0,0.116
1062.0,0.116
1063.0,0.115
1064.0,0.115
1065.0,0.114
1066.0,0.114
1067.0,0.113
1068.0,0.113
1069.0,0.112
1070.0,0.112
1071.0,0.112
1072.0,0.111
1073.0,0.111
1074.0,0.111
1075.0,0.110
1076.0,0.110
1077.0,0.110
1078.0,0.109
1079.0,0.109
1080.0,0.109
1081.0,0.108
1082.0,0.108
1083.0,0.108
1084.0,0.107
1085.0,0.107
1086.0,0.107
1087.0,0.106
1088.0,0.106
1089.0,0.106
1090.0,0.105
1091.0,0.105
1092.0,0.105
1093.0,0.105
1094.0,0.104
1095.0,0.104
1096.0,0.104
1097.0,0.103
1098.0,0.103
1099.0,0.103
1100.0,0.102
