Summary
[Data Information]
Data is:,Measurement Data
570.0,0.620
571.0,0.620
572.0,0.619
573.0,0.618
574.0,0.616
575.0,0.615
576.0,0.614
577.0,0.614
578.0,0.613
579.0,0.612
580.0,0.611
581.0,0.611
582.0,0.610
583.0,0.609
584.0,0.608
585.0,0.607
586.0,0.607
587.0,0.606
588.0,0.606
589.0,0.605
590.0,0.605
591.0,0.604
592.0,0.604
593.0,0.603
594.0,0.603
595.0,0.602
596.0,0.602
597.0,0.601
598.0,0.601
599.0,0.601
600.0,0.600
601.0,0.600
602.0,0.599
603.0,0.599
604.0,0.599
605.0,0.599
606.0,0.598
607.0,0.598
608.0,0.597
609.0,0.597
610.0,0.597
611.0,0.597
612.0,0.597
613.0,0.596
614.0,0.596
615.0,0.595
616.0,0.595
617.0,0.595
618.0,0.595
619.0,0.594
620.0,0.594
621.0,0.594
622.0,0.594
623.0,0.594
624.0,0.594
625.0,0.594
626.0,0.594
627.0,0.594
628.0,0.594
629.0,0.593
630.0,0.593
631.0,0.594
632.0,0.594
633.0,0.594
634.0,0.594
635.0,0.594
636.0,0.594
637.0,0.594
638.0,0.595
639.0,0.595
640.0,0.595
641.0,0.595
642.0,0.596
643.0,0.596
644.0,0.596
645.0,0.597
646.0,0.597
647.0,0.598
648.0,0.598
649.0,0.598
650.0,0.598
651.0,0.599
652.0,0.600
653.0,0.600
654.0,0.601
655.0,0.602
656.0,0.603
657.0,0.604
658.0,0.604
659.0,0.604
660.0,0.605
661.0,0.606
662.0,0.606
663.0,0.607
664.0,0.608
665.0,0.609
666.0,0.609
667.0,0.611
668.0,0.611
669.0,0.612
670.0,0.613
671.0,0.614
672.0,0.615
673.0,0.615
674.0,0.616
675.0,0.617
676.0,0.618
677.0,0.619
678.0,0.620
679.0,0.621
680.0,0.622
681.0,0.623
682.0,0.624
683.0,0.624
684.0,0.625
685.0,0.626
686.0,0.627
687.0,0.628
688.0,0.628
689.0,0.630
690.0,0.630
691.0,0.631
692.0,0.632
693.0,0.632
694.0,0.633
695.0,0.633
696.0,0.634
697.0,0.634
698.0,0.634
699.0,0.635
700.0,0.635
701.0,0.636
702.0,0.635
703.0,0.636
704.0,0.636
705.0,0.636
706.0,0.637
707.0,0.636
708.0,0.636
709.0,0.635
710.0,0.635
711.0,0.635
712.0,0.635
713.0,0.635
714.0,0.634
715.0,0.635
716.0,0.634
717.0,0.634
718.0,0.634
719.0,0.633
720.0,0.632
721.0,0.631
722.0,0.631
723.0,0.631
724.0,0.630
725.0,0.629
726.0,0.628
727.0,0.627
728.0,0.627
729.0,0.626
730.0,0.625
731.0,0.625
732.0,0.624
733.0,0.623
734.0,0.621
735.0,0.621
736.0,0.620
737.0,0.621
738.0,0.620
739.0,0.620
740.0,0.618
741.0,0.618
742.0,0.617
743.0,0.616
744.0,0.615
745.0,0.615
746.0,0.615
747.0,0.614
748.0,0.614
749.0,0.613
750.0,0.613
751.0,0.612
752.0,0.611
753.0,0.611
754.0,0.610
755.0,0.610
756.0,0.610
757.0,0.609
758.0,0.611
759.0,0.611
760.0,0.611
761.0,0.610
762.0,0.610
763.0,0.611
764.0,0.612
765.0,0.612
766.0,0.612
767.0,0.612
768.0,0.612
769.0,0.613
770.0,0.614
771.0,0.615
772.0,0.616
773.0,0.616
774.0,0.616
775.0,0.618
776.0,0.619
777.0,0.621
778.0,0.621
779.0,0.623
780.0,0.623
781.0,0.626
782.0,0.628
783.0,0.630
784.0,0.631
785.0,0.631
786.0,0.632
787.0,0.634
788.0,0.636
789.0,0.637
790.0,0.638
791.0,0.640
792.0,0.642
793.0,0.645
794.0,0.647
795.0,0.649
796.0,0.650
797.0,0.652
798.0,0.654
799.0,0.656
800.0,0.658
801.0,0.661
802.0,0.663
803.0,0.665
804.0,0.667
805.0,0.670
806.0,0.673
807.0,0.674
808.0,0.675
809.0,0.677
810.0,0.680
811.0,0.683
812.0,0.684
813.0,0.687
814.0,0.690
815.0,0.692
816.0,0.693
817.0,0.695
818.0,0.697
819.0,0.698
820.0,0.701
821.0,0.704
822.0,0.707
823.0,0.711
824.0,0.712
825.0,0.714
826.0,0.715
827.0,0.716
828.0,0.719
829.0,0.721
830.0,0.724
831.0,0.724
832.0,0.725
833.0,0.726
834.0,0.728
835.0,0.729
836.0,0.731
837.0,0.732
838.0,0.733
839.0,0.735
840.0,0.736
841.0,0.737
842.0,0.739
843.0,0.739
844.0,0.739
845.0,0.739
846.0,0.741
847.0,0.742
848.0,0.743
849.0,0.743
850.0,0.744
851.0,0.745
852.0,0.745
853.0,0.744
854.0,0.742
855.0,0.742
856.0,0.743
857.0,0.744
858.0,0.744
859.0,0.744
860.0,0.742
861.0,0.741
862.0,0.740
863.0,0.740
864.0,0.738
865.0,0.738
866.0,0.738
867.0,0.737
868.0,0.736
869.0,0.734
870.0,0.732
871.0,0.730
872.0,0.729
873.0,0.726
874.0,0.724
875.0,0.721
876.0,0.721
877.0,0.717
878.0,0.715
879.0,0.712
880.0,0.711
881.0,0.708
882.0,0.705
883.0,0.703
884.0,0.701
885.0,0.698
886.0,0.693
887.0,0.690
888.0,0.686
889.0,0.684
890.0,0.679
891.0,0.676
892.0,0.673
893.0,0.670
894.0,0.667
895.0,0.662
896.0,0.659
897.0,0.655
898.0,0.652
899.0,0.648
900.0,0.643
901.0,0.639
902.0,0.634
903.0,0.630
904.0,0.626
905.0,0.622
906.0,0.617
907.0,0.612
908.0,0.608
909.0,0.604
910.0,0.599
911.0,0.595
912.0,0.589
913.0,0.584
914.0,0.579
915.0,0.574
916.0,0.569
917.0,0.564
918.0,0.559
919.0,0.554
920.0,0.549
921.0,0.544
922.0,0.539
923.0,0.533
924.0,0.528
925.0,0.522
926.0,0.516
927.0,0.511
928.0,0.506
929.0,0.500
930.0,0.495
931.0,0.489
932.0,0.484
933.0,0.479
934.0,0.474
935.0,0.469
936.0,0.464
937.0,0.458
938.0,0.452
939.0,0.447
940.0,0.441
941.0,0.436
942.0,0.431
943.0,0.425
944.0,0.420
945.0,0.414
946.0,0.410
947.0,0.405
948.0,0.400
949.0,0.394
950.0,0.389
951.0,0.384
952.0,0.380
953.0,0.375
954.0,0.370
955.0,0.366
956.0,0.362
957.0,0.357
958.0,0.353
959.0,0.348
960.0,0.344
961.0,0.340
962.0,0.336
963.0,0.331
964.0,0.327
965.0,0.323
966.0,0.319
967.0,0.315
968.0,0.312
969.0,0.308
970.0,0.304
971.0,0.301
972.0,0.297
973.0,0.294
974.0,0.291
975.0,0.287
976.0,0.283
977.0,0.280
978.0,0.277
979.0,0.273
980.0,0.271
981.0,0.267
982.0,0.265
983.0,0.262
984.0,0.259
985.0,0.256
986.0,0.253
987.0,0.251
988.0,0.248
989.0,0.246
990.0,0.243
991.0,0.241
992.0,0.239
993.0,0.236
994.0,0.233
995.0,0.231
996.0,0.229
997.0,0.227
998.0,0.224
999.0,0.222
1000.0,0.220
1001.0,0.218
1002.0,0.216
1003.0,0.214
1004.0,0.211
1005.0,0.210
1006.0,0.208
1007.0,0.206
1008.0,0.204
1009.0,0.203
1010.0,0.201
1011.0,0.199
1012.0,0.197
1013.0,0.195
1014.0,0.194
1015.0,0.192
1016.0,0.190
1017.0,0.189
1018.0,0.187
1019.0,0.186
1020.0,0.184
1021.0,0.182
1022.0,0.181
1023.0,0.179
1024.0,0.178
1025.0,0.177
1026.0,0.175
1027.0,0.174
1028.0,0.172
1029.0,0.171
1030.0,0.170
1031.0,0.169
1032.0,0.167
1033.0,0.166
1034.0,0.165
1035.0,0.164
1036.0,0.162
1037.0,0.161
1038.0,0.160
1039.0,0.159
1040.0,0.158
1041.0,0.157
1042.0,0.156
1043.0,0.155
1044.0,0.154
1045.0,0.152
1046.0,0.151
1047.0,0.150
1048.0,0.149
1049.0,0.148
1050.0,0.147
1051.0,0.146
1052.0,0.145
1053.0,0.144
1054.0,0.144
1055.0,0.143
1056.0,0.142
1057.0,0.141
1058.0,0.140
1059.0,0.139
1060.0,0.138
1061.0,0.138
1062.0,0.137
1063.0,0.136
1064.0,0.135
1065.0,0.134
1066.0,0.133
1067.0,0.133
1068.0,0.132
1069.0,0.131
1070.0,0.131
1071.0,0.130
1072.0,0.129
1073.0,0.128
1074.0,0.128
1075.0,0.127
1076.0,0.127
1077.0,0.126
1078.0,0.125
1079.0,0.125
1080.0,0.124
1081.0,0.124
1082.0,0.123
1083.0,0.122
1084.0,0.121
1085.0,0.121
1086.0,0.120
1087.0,0.120
1088.0,0.119
1089.0,0.119
1090.0,0.118
1091.0,0.118
1092.0,0.117
1093.0,0.117
1094.0,0.116
1095.0,0.116
1096.0,0.115
1097.0,0.115
1098.0,0.114
1099.0,0.114
1100.0,0.113
